"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","Source_file","F_OOB","F_OOS","F_MAD"
"GCW","W","2024-01-02 05:15:00","LI-200R",,,,0.102,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 05:30:00","LI-200R",,,,0.104,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 05:30:00","LI-200R",,,,0.104,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 05:45:00","LI-200R",,,,0.113,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 05:45:00","LI-200R",,,,0.113,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 06:00:00","LI-200R",,,,0.104,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 06:00:00","LI-200R",,,,0.104,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 06:15:00","LI-200R",,,,0.103,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 06:15:00","LI-200R",,,,0.103,"wx-slr-fd15","23839d1e",,0,
"GCW","W","2024-01-02 06:30:00","LI-200R",,,,0.11,"wx-slr-fd15","67ab29eb",,0,
"GCW","W","2024-01-02 06:30:00","LI-200R",,,,0.11,"wx-slr-fd15","23839d1e",,0,
